InvoiceId,Date,VATPeriod,CompanyId,Sector,SizeCategory,BuyerId,BuyerSector,BuyerSizeCategory,Good,Quantity,ExciseDutyRate,TotalObligation,ActualPayment,PaymentFactor,ComplianceCategory,UnderPayment
INV3497755,2025-08-12,2025 Q3,2069,Importer,Medium,1645,Distributors,Large,Wine_Imported,215.95238,10.67,2304.21,2086.71,0.9056,partially_compliant,217.5
INV3499647,2025-08-12,2025 Q3,2021,Importer,Small,1646,Distributors,Small,Beer_Imported,88.89147,3.0,266.67,224.11,0.8404,partially_compliant,42.57
INV3499648,2025-08-12,2025 Q3,2040,Importer,Large,1646,Distributors,Small,Wine_Imported,131.082249,10.67,1398.65,852.61,0.6096,partially_compliant,546.04
INV3501668,2025-08-12,2025 Q3,2045,Importer,Medium,1647,Distributors,Large,Coffee_Beans_Imported,92.355237,25.0,2308.88,230.89,0.1,non_compliant,2077.99
INV3501670,2025-08-12,2025 Q3,2070,Importer,Small,1647,Distributors,Large,Beer_Imported,466.979047,3.0,1400.94,114.46,0.0817,non_compliant,1286.48
INV3501671,2025-08-12,2025 Q3,2028,Importer,Medium,1647,Distributors,Large,Wine_Imported,167.639526,10.67,1788.71,72.88,0.0407,non_compliant,1715.83
INV3503695,2025-08-12,2025 Q3,2013,Importer,Small,1648,Distributors,Small,Coffee_Beans_Imported,103.590092,25.0,2589.75,0.0,0.0,non_compliant,2589.75
INV3503700,2025-08-12,2025 Q3,2017,Importer,Medium,1648,Distributors,Small,Wine_Imported,202.999113,10.67,2166.0,1183.27,0.5463,partially_compliant,982.73
INV3503701,2025-08-12,2025 Q3,2066,Importer,Large,1648,Distributors,Small,Beer_Imported,205.545521,3.0,616.64,610.73,0.9904,compliant,5.9
INV3505725,2025-08-12,2025 Q3,2057,Importer,Small,1649,Distributors,Medium,Coffee_Beans_Imported,58.66308,25.0,1466.58,16.12,0.011,non_compliant,1450.46
INV3505729,2025-08-12,2025 Q3,2050,Importer,Medium,1649,Distributors,Medium,Beer_Imported,347.928685,3.0,1043.79,583.8,0.5593,partially_compliant,459.98
INV3505730,2025-08-12,2025 Q3,2037,Importer,Large,1649,Distributors,Medium,Wine_Imported,290.378884,10.67,3098.34,0.0,0.0,non_compliant,3098.34
INV3507755,2025-08-12,2025 Q3,2016,Importer,Medium,1650,Distributors,Large,Coffee_Beans_Imported,117.475798,25.0,2936.89,0.0,0.0,non_compliant,2936.89
INV3507760,2025-08-12,2025 Q3,2069,Importer,Medium,1650,Distributors,Large,Beer_Imported,119.664545,3.0,358.99,325.11,0.9056,partially_compliant,33.89
INV3507761,2025-08-12,2025 Q3,2018,Importer,Small,1650,Distributors,Large,Wine_Imported,101.04836,10.67,1078.19,1070.02,0.9924,compliant,8.17
INV3509785,2025-08-12,2025 Q3,2066,Importer,Large,1651,Distributors,Medium,Coffee_Beans_Imported,121.377465,25.0,3034.44,3005.38,0.9904,compliant,29.05
INV3509790,2025-08-12,2025 Q3,2066,Importer,Large,1651,Distributors,Medium,Wine_Imported,261.018154,10.67,2785.06,2758.4,0.9904,compliant,26.67
INV3509791,2025-08-12,2025 Q3,2067,Importer,Small,1651,Distributors,Medium,Beer_Imported,74.8837,3.0,224.65,221.82,0.9874,compliant,2.83
INV3511814,2025-08-12,2025 Q3,2023,Importer,Small,1652,Distributors,Large,Coffee_Beans_Imported,81.128399,25.0,2028.21,1149.2,0.5666,partially_compliant,879.01
INV3511819,2025-08-12,2025 Q3,2071,Importer,Small,1652,Distributors,Large,Beer_Imported,88.057281,3.0,264.17,190.53,0.7212,partially_compliant,73.64
INV3511821,2025-08-12,2025 Q3,2017,Importer,Medium,1652,Distributors,Large,Wine_Imported,122.899048,10.67,1311.33,716.37,0.5463,partially_compliant,594.96
INV3513574,2025-08-12,2025 Q3,2031,Importer,Medium,1653,Distributors,Small,Coffee_Beans_Imported,2.171,25.0,54.27,52.22,0.9622,compliant,2.05
INV3513575,2025-08-12,2025 Q3,2055,Importer,Small,1653,Distributors,Small,Wine_Imported,20.122,10.67,214.7,214.7,1.0,compliant,0.0
INV3515311,2025-08-12,2025 Q3,2022,Importer,Small,1654,Distributors,Small,Coffee_Beans_Imported,13.073545,25.0,326.84,0.0,0.0,non_compliant,326.84
INV3515314,2025-08-12,2025 Q3,2015,Importer,Small,1654,Distributors,Small,Wine_Imported,82.709252,10.67,882.51,700.65,0.7939,partially_compliant,181.86
INV3515315,2025-08-12,2025 Q3,2039,Importer,Large,1654,Distributors,Small,Beer_Imported,148.711655,3.0,446.13,433.32,0.9713,compliant,12.82
INV3517325,2025-08-12,2025 Q3,2033,Importer,Small,1655,Distributors,Small,Coffee_Beans_Imported,35.829705,25.0,895.74,878.89,0.9812,compliant,16.85
INV3517330,2025-08-12,2025 Q3,2038,Importer,Large,1655,Distributors,Small,Beer_Imported,249.423088,3.0,748.27,741.74,0.9913,compliant,6.52
INV3517331,2025-08-12,2025 Q3,2014,Importer,Medium,1655,Distributors,Small,Wine_Imported,202.606938,10.67,2161.82,16.1,0.0074,non_compliant,2145.71
INV3519358,2025-08-12,2025 Q3,2059,Importer,Small,1656,Distributors,Small,Coffee_Beans_Imported,52.933859,25.0,1323.35,1311.55,0.9911,compliant,11.8
INV3519360,2025-08-12,2025 Q3,2037,Importer,Large,1656,Distributors,Small,Wine_Imported,139.73645,10.67,1490.99,0.0,0.0,non_compliant,1490.99
INV3519361,2025-08-12,2025 Q3,2045,Importer,Medium,1656,Distributors,Small,Beer_Imported,188.713515,3.0,566.14,56.61,0.1,non_compliant,509.53
INV3521110,2025-08-12,2025 Q3,2052,Importer,Small,1657,Distributors,Small,Coffee_Beans_Imported,71.653495,25.0,1791.34,1730.38,0.966,compliant,60.95
INV3521115,2025-08-12,2025 Q3,2056,Importer,Small,1657,Distributors,Small,Wine_Imported,176.165947,10.67,1879.69,1867.03,0.9933,compliant,12.66
INV3522853,2025-08-12,2025 Q3,2033,Importer,Small,1658,Distributors,Small,Coffee_Beans_Imported,61.229144,25.0,1530.73,1501.94,0.9812,compliant,28.79
INV3522855,2025-08-12,2025 Q3,2018,Importer,Small,1658,Distributors,Small,Beer_Imported,79.868455,3.0,239.61,237.79,0.9924,compliant,1.82
INV3524867,2025-08-12,2025 Q3,2035,Importer,Small,1659,Distributors,Small,Coffee_Beans_Imported,85.564732,25.0,2139.12,1366.66,0.6389,partially_compliant,772.45
INV3524870,2025-08-12,2025 Q3,2051,Importer,Medium,1659,Distributors,Small,Beer_Imported,85.25015,3.0,255.75,252.13,0.9858,compliant,3.62
INV3524871,2025-08-12,2025 Q3,2060,Importer,Medium,1659,Distributors,Small,Wine_Imported,20.38395,10.67,217.5,213.62,0.9822,compliant,3.87
INV3526757,2025-08-12,2025 Q3,2014,Importer,Medium,1660,Distributors,Small,Coffee_Beans_Imported,59.896304,25.0,1497.41,11.16,0.0074,non_compliant,1486.25
INV3526763,2025-08-12,2025 Q3,2038,Importer,Large,1660,Distributors,Small,Beer_Imported,27.927327,3.0,83.78,83.05,0.9913,compliant,0.73
INV3528779,2025-08-12,2025 Q3,2049,Importer,Large,1661,Distributors,Small,Coffee_Beans_Imported,21.427259,25.0,535.68,524.37,0.9789,compliant,11.31
INV3528784,2025-08-12,2025 Q3,2051,Importer,Medium,1661,Distributors,Small,Beer_Imported,63.968421,3.0,191.91,189.19,0.9858,compliant,2.72
INV3528786,2025-08-12,2025 Q3,2040,Importer,Large,1661,Distributors,Small,Wine_Imported,179.135243,10.67,1911.37,1165.16,0.6096,partially_compliant,746.21
INV3530810,2025-08-12,2025 Q3,2048,Importer,Small,1662,Distributors,Medium,Coffee_Beans_Imported,62.545563,25.0,1563.64,1520.22,0.9722,compliant,43.42
INV3530814,2025-08-12,2025 Q3,2056,Importer,Small,1662,Distributors,Medium,Beer_Imported,184.104927,3.0,552.31,548.59,0.9933,compliant,3.72
INV3530816,2025-08-12,2025 Q3,2056,Importer,Small,1662,Distributors,Medium,Wine_Imported,91.216469,10.67,973.28,966.72,0.9933,compliant,6.55
INV3532842,2025-08-12,2025 Q3,2046,Importer,Small,1663,Distributors,Small,Coffee_Beans_Imported,69.715187,25.0,1742.88,1666.65,0.9563,compliant,76.23
INV3532845,2025-08-12,2025 Q3,2015,Importer,Small,1663,Distributors,Small,Beer_Imported,44.317668,3.0,132.95,105.55,0.7939,partially_compliant,27.4
INV3532846,2025-08-12,2025 Q3,2028,Importer,Medium,1663,Distributors,Small,Wine_Imported,57.164748,10.67,609.95,24.85,0.0407,non_compliant,585.1
INV3534871,2025-08-12,2025 Q3,2033,Importer,Small,1664,Distributors,Small,Coffee_Beans_Imported,57.951633,25.0,1448.79,1421.54,0.9812,compliant,27.25
INV3534874,2025-08-12,2025 Q3,2051,Importer,Medium,1664,Distributors,Small,Beer_Imported,78.703855,3.0,236.11,232.77,0.9858,compliant,3.34
INV3536765,2025-08-12,2025 Q3,2033,Importer,Small,1665,Distributors,Large,Coffee_Beans_Imported,56.417261,25.0,1410.43,1383.9,0.9812,compliant,26.53
INV3536767,2025-08-12,2025 Q3,2026,Importer,Small,1665,Distributors,Large,Wine_Imported,514.683359,10.67,5491.67,3660.25,0.6665,partially_compliant,1831.42
INV3538786,2025-08-12,2025 Q3,2016,Importer,Medium,1666,Distributors,Small,Coffee_Beans_Imported,56.610823,25.0,1415.27,0.0,0.0,non_compliant,1415.27
INV3538790,2025-08-12,2025 Q3,2062,Importer,Small,1666,Distributors,Small,Wine_Imported,82.147126,10.67,876.51,846.06,0.9653,compliant,30.45
INV3538791,2025-08-12,2025 Q3,2029,Importer,Medium,1666,Distributors,Small,Beer_Imported,271.174617,3.0,813.52,81.35,0.1,non_compliant,732.17
INV3540814,2025-08-12,2025 Q3,2069,Importer,Medium,1667,Distributors,Small,Coffee_Beans_Imported,77.975818,25.0,1949.4,1765.38,0.9056,partially_compliant,184.01
INV3540818,2025-08-12,2025 Q3,2031,Importer,Medium,1667,Distributors,Small,Wine_Imported,124.463772,10.67,1328.03,1277.78,0.9622,compliant,50.25
INV3540820,2025-08-12,2025 Q3,2049,Importer,Large,1667,Distributors,Small,Beer_Imported,52.50674,3.0,157.52,154.19,0.9789,compliant,3.33
INV3542846,2025-08-12,2025 Q3,2027,Importer,Small,1668,Distributors,Small,Coffee_Beans_Imported,8.936356,25.0,223.41,221.57,0.9918,compliant,1.84
INV3542849,2025-08-12,2025 Q3,2044,Importer,Small,1668,Distributors,Small,Wine_Imported,164.424004,10.67,1754.4,1686.01,0.961,compliant,68.39
INV3542850,2025-08-12,2025 Q3,2022,Importer,Small,1668,Distributors,Small,Beer_Imported,223.644187,3.0,670.93,0.0,0.0,non_compliant,670.93
INV3544740,2025-08-12,2025 Q3,2061,Importer,Small,1669,Distributors,Small,Coffee_Beans_Imported,7.21249,25.0,180.31,5.83,0.0323,non_compliant,174.48
INV3544742,2025-08-12,2025 Q3,2056,Importer,Small,1669,Distributors,Small,Wine_Imported,64.384971,10.67,686.99,682.36,0.9933,compliant,4.63
INV3544743,2025-08-12,2025 Q3,2024,Importer,Small,1669,Distributors,Small,Beer_Imported,49.497189,3.0,148.49,75.35,0.5075,partially_compliant,73.14
INV3546623,2025-08-12,2025 Q3,2061,Importer,Small,1670,Distributors,Small,Coffee_Beans_Imported,47.95697,25.0,1198.92,38.78,0.0323,non_compliant,1160.15
INV3546627,2025-08-12,2025 Q3,2017,Importer,Medium,1670,Distributors,Small,Beer_Imported,111.668339,3.0,335.01,183.01,0.5463,partially_compliant,151.99
INV3546628,2025-08-12,2025 Q3,2031,Importer,Medium,1670,Distributors,Small,Wine_Imported,133.203945,10.67,1421.29,1367.51,0.9622,compliant,53.78
INV3548509,2025-08-12,2025 Q3,2022,Importer,Small,1671,Distributors,Medium,Coffee_Beans_Imported,35.213112,25.0,880.33,0.0,0.0,non_compliant,880.33
INV3548512,2025-08-12,2025 Q3,2062,Importer,Small,1671,Distributors,Medium,Beer_Imported,323.471156,3.0,970.41,936.7,0.9653,compliant,33.71
INV3548513,2025-08-12,2025 Q3,2064,Importer,Medium,1671,Distributors,Medium,Wine_Imported,154.330366,10.67,1646.71,1646.71,1.0,compliant,0.0
INV3550533,2025-08-12,2025 Q3,2013,Importer,Small,1672,Distributors,Large,Coffee_Beans_Imported,20.107501,25.0,502.69,0.0,0.0,non_compliant,502.69
INV3550535,2025-08-12,2025 Q3,2017,Importer,Medium,1672,Distributors,Large,Beer_Imported,496.216069,3.0,1488.65,813.24,0.5463,partially_compliant,675.41
INV3550536,2025-08-12,2025 Q3,2051,Importer,Medium,1672,Distributors,Large,Wine_Imported,171.64434,10.67,1831.45,1805.52,0.9858,compliant,25.92
INV3552423,2025-08-12,2025 Q3,2049,Importer,Large,1673,Distributors,Small,Coffee_Beans_Imported,19.885105,25.0,497.13,486.63,0.9789,compliant,10.5
INV3552426,2025-08-12,2025 Q3,2066,Importer,Large,1673,Distributors,Small,Beer_Imported,318.267773,3.0,954.8,945.66,0.9904,compliant,9.14
INV3552427,2025-08-12,2025 Q3,2027,Importer,Small,1673,Distributors,Small,Wine_Imported,66.416823,10.67,708.67,702.84,0.9918,compliant,5.83
INV3554444,2025-08-12,2025 Q3,2064,Importer,Medium,1674,Distributors,Medium,Coffee_Beans_Imported,111.117989,25.0,2777.95,2777.95,1.0,compliant,0.0
INV3554449,2025-08-12,2025 Q3,2039,Importer,Large,1674,Distributors,Medium,Wine_Imported,250.393961,10.67,2671.7,2594.93,0.9713,compliant,76.77
INV3554450,2025-08-12,2025 Q3,2061,Importer,Small,1674,Distributors,Medium,Beer_Imported,178.421883,3.0,535.27,17.31,0.0323,non_compliant,517.95
INV3556477,2025-08-12,2025 Q3,2064,Importer,Medium,1675,Distributors,Large,Coffee_Beans_Imported,91.364458,25.0,2284.11,2284.11,1.0,compliant,0.0
INV3556479,2025-08-12,2025 Q3,2056,Importer,Small,1675,Distributors,Large,Beer_Imported,297.689889,3.0,893.07,887.05,0.9933,compliant,6.01
INV3556481,2025-08-12,2025 Q3,2014,Importer,Medium,1675,Distributors,Large,Wine_Imported,209.073636,10.67,2230.82,16.62,0.0074,non_compliant,2214.2
INV3558368,2025-08-12,2025 Q3,2060,Importer,Medium,1676,Distributors,Small,Coffee_Beans_Imported,33.993381,25.0,849.83,834.7,0.9822,compliant,15.14
INV3558373,2025-08-12,2025 Q3,2048,Importer,Small,1676,Distributors,Small,Wine_Imported,219.059675,10.67,2337.37,2272.46,0.9722,compliant,64.9
INV3560255,2025-08-12,2025 Q3,2024,Importer,Small,1677,Distributors,Small,Coffee_Beans_Imported,34.028389,25.0,850.71,431.71,0.5075,partially_compliant,419.0
INV3560257,2025-08-12,2025 Q3,2028,Importer,Medium,1677,Distributors,Small,Wine_Imported,167.868037,10.67,1791.15,72.98,0.0407,non_compliant,1718.17
INV3562140,2025-08-12,2025 Q3,2041,Importer,Large,1678,Distributors,Small,Coffee_Beans_Imported,68.468666,25.0,1711.72,1685.66,0.9848,compliant,26.06
INV3562142,2025-08-12,2025 Q3,2022,Importer,Small,1678,Distributors,Small,Wine_Imported,117.447515,10.67,1253.16,0.0,0.0,non_compliant,1253.16
INV3562143,2025-08-12,2025 Q3,2057,Importer,Small,1678,Distributors,Small,Beer_Imported,83.132303,3.0,249.4,2.74,0.011,non_compliant,246.66
INV3563887,2025-08-12,2025 Q3,2063,Importer,Small,1679,Distributors,Small,Coffee_Beans_Imported,30.016332,25.0,750.41,0.74,0.001,non_compliant,749.67
INV3563889,2025-08-12,2025 Q3,2071,Importer,Small,1679,Distributors,Small,Wine_Imported,135.546975,10.67,1446.29,1043.12,0.7212,partially_compliant,403.16
INV3565899,2025-08-12,2025 Q3,2016,Importer,Medium,1680,Distributors,Medium,Coffee_Beans_Imported,110.948693,25.0,2773.72,0.0,0.0,non_compliant,2773.72
INV3565904,2025-08-12,2025 Q3,2056,Importer,Small,1680,Distributors,Medium,Wine_Imported,135.816909,10.67,1449.17,1439.41,0.9933,compliant,9.76
INV3565906,2025-08-12,2025 Q3,2067,Importer,Small,1680,Distributors,Medium,Beer_Imported,387.622246,3.0,1162.87,1148.23,0.9874,compliant,14.63
INV3567792,2025-08-12,2025 Q3,2049,Importer,Large,1681,Distributors,Small,Coffee_Beans_Imported,107.140732,25.0,2678.52,2621.97,0.9789,compliant,56.55
INV3567798,2025-08-12,2025 Q3,2053,Importer,Large,1681,Distributors,Small,Wine_Imported,64.944688,10.67,692.96,5.11,0.0074,non_compliant,687.85
INV3569816,2025-08-12,2025 Q3,2041,Importer,Large,1682,Distributors,Small,Coffee_Beans_Imported,101.117966,25.0,2527.95,2489.47,0.9848,compliant,38.48
INV3569819,2025-08-12,2025 Q3,2061,Importer,Small,1682,Distributors,Small,Beer_Imported,272.322824,3.0,816.97,26.42,0.0323,non_compliant,790.54
INV3569820,2025-08-12,2025 Q3,2033,Importer,Small,1682,Distributors,Small,Wine_Imported,243.83134,10.67,2601.68,2552.75,0.9812,compliant,48.93
INV3571850,2025-08-12,2025 Q3,2053,Importer,Large,1683,Distributors,Large,Beer_Imported,111.733397,3.0,335.2,2.47,0.0074,non_compliant,332.73
INV3571851,2025-08-12,2025 Q3,2054,Importer,Medium,1683,Distributors,Large,Wine_Imported,210.282012,10.67,2243.71,2208.35,0.9842,compliant,35.36
INV3573741,2025-08-12,2025 Q3,2042,Importer,Large,1684,Distributors,Small,Coffee_Beans_Imported,2.064,25.0,51.6,31.44,0.6094,partially_compliant,20.16
INV3573742,2025-08-12,2025 Q3,2013,Importer,Small,1684,Distributors,Small,Beer_Imported,14.99,3.0,44.97,0.0,0.0,non_compliant,44.97
INV3573743,2025-08-12,2025 Q3,2054,Importer,Medium,1684,Distributors,Small,Wine_Imported,88.274,10.67,941.88,927.04,0.9842,compliant,14.84
INV3575760,2025-08-12,2025 Q3,2056,Importer,Small,1685,Distributors,Large,Coffee_Beans_Imported,103.085875,25.0,2577.15,2559.79,0.9933,compliant,17.36
INV3575764,2025-08-12,2025 Q3,2050,Importer,Medium,1685,Distributors,Large,Wine_Imported,361.530768,10.67,3857.53,2157.57,0.5593,partially_compliant,1699.96
INV3575766,2025-08-12,2025 Q3,2035,Importer,Small,1685,Distributors,Large,Beer_Imported,75.047878,3.0,225.14,143.84,0.6389,partially_compliant,81.3
INV3577790,2025-08-12,2025 Q3,2017,Importer,Medium,1686,Distributors,Small,Coffee_Beans_Imported,83.236102,25.0,2080.9,1136.79,0.5463,partially_compliant,944.12
INV3577794,2025-08-12,2025 Q3,2035,Importer,Small,1686,Distributors,Small,Beer_Imported,186.220367,3.0,558.66,356.92,0.6389,partially_compliant,201.74
INV3577796,2025-08-12,2025 Q3,2018,Importer,Small,1686,Distributors,Small,Wine_Imported,256.286102,10.67,2734.57,2713.85,0.9924,compliant,20.72
INV3579819,2025-08-12,2025 Q3,2048,Importer,Small,1687,Distributors,Medium,Coffee_Beans_Imported,120.155607,25.0,3003.89,2920.48,0.9722,compliant,83.41
INV3579824,2025-08-12,2025 Q3,2022,Importer,Small,1687,Distributors,Medium,Wine_Imported,302.346974,10.67,3226.04,0.0,0.0,non_compliant,3226.04
INV3579826,2025-08-12,2025 Q3,2037,Importer,Large,1687,Distributors,Medium,Beer_Imported,142.054399,3.0,426.16,0.0,0.0,non_compliant,426.16
INV3581849,2025-08-12,2025 Q3,2040,Importer,Large,1688,Distributors,Small,Coffee_Beans_Imported,43.692039,25.0,1092.3,665.86,0.6096,partially_compliant,426.44
INV3581854,2025-08-12,2025 Q3,2063,Importer,Small,1688,Distributors,Small,Beer_Imported,231.103845,3.0,693.31,0.68,0.001,non_compliant,692.63
INV3581856,2025-08-12,2025 Q3,2056,Importer,Small,1688,Distributors,Small,Wine_Imported,98.954532,10.67,1055.84,1048.73,0.9933,compliant,7.11
INV3583743,2025-08-12,2025 Q3,2040,Importer,Large,1689,Distributors,Small,Coffee_Beans_Imported,20.117388,25.0,502.93,306.59,0.6096,partially_compliant,196.35
INV3583748,2025-08-12,2025 Q3,2059,Importer,Small,1689,Distributors,Small,Wine_Imported,58.586153,10.67,625.11,619.54,0.9911,compliant,5.57
INV3585768,2025-08-12,2025 Q3,2062,Importer,Small,1690,Distributors,Small,Coffee_Beans_Imported,98.906251,25.0,2472.66,2386.75,0.9653,compliant,85.9
INV3585770,2025-08-12,2025 Q3,2050,Importer,Medium,1690,Distributors,Small,Wine_Imported,112.380708,10.67,1199.1,670.67,0.5593,partially_compliant,528.43
INV3587796,2025-08-12,2025 Q3,2059,Importer,Small,1691,Distributors,Small,Coffee_Beans_Imported,39.296975,25.0,982.42,973.66,0.9911,compliant,8.76
INV3587799,2025-08-12,2025 Q3,2050,Importer,Medium,1691,Distributors,Small,Beer_Imported,181.643779,3.0,544.93,304.79,0.5593,partially_compliant,240.14
INV3587801,2025-08-12,2025 Q3,2045,Importer,Medium,1691,Distributors,Small,Wine_Imported,49.323723,10.67,526.28,52.63,0.1,non_compliant,473.66
INV3589824,2025-08-12,2025 Q3,2023,Importer,Small,1692,Distributors,Small,Coffee_Beans_Imported,62.475028,25.0,1561.88,884.97,0.5666,partially_compliant,676.91
INV3589829,2025-08-12,2025 Q3,2071,Importer,Small,1692,Distributors,Small,Beer_Imported,63.428026,3.0,190.28,137.24,0.7212,partially_compliant,53.04
INV3589831,2025-08-12,2025 Q3,2034,Importer,Small,1692,Distributors,Small,Wine_Imported,18.083653,10.67,192.95,188.82,0.9786,compliant,4.14
INV3591858,2025-08-12,2025 Q3,2027,Importer,Small,1693,Distributors,Medium,Coffee_Beans_Imported,55.064541,25.0,1376.61,1365.29,0.9918,compliant,11.32
INV3591859,2025-08-12,2025 Q3,2046,Importer,Small,1693,Distributors,Medium,Beer_Imported,73.096523,3.0,219.29,209.7,0.9563,compliant,9.59
INV3591861,2025-08-12,2025 Q3,2041,Importer,Large,1693,Distributors,Medium,Wine_Imported,130.307322,10.67,1390.38,1369.21,0.9848,compliant,21.16
INV3593886,2025-08-12,2025 Q3,2041,Importer,Large,1694,Distributors,Small,Coffee_Beans_Imported,50.192874,25.0,1254.82,1235.72,0.9848,compliant,19.1
INV3593889,2025-08-12,2025 Q3,2028,Importer,Medium,1694,Distributors,Small,Wine_Imported,260.399217,10.67,2778.46,113.21,0.0407,non_compliant,2665.25
INV3593890,2025-08-12,2025 Q3,2020,Importer,Small,1694,Distributors,Small,Beer_Imported,276.456341,3.0,829.37,406.86,0.4906,partially_compliant,422.51
INV3595781,2025-08-12,2025 Q3,2051,Importer,Medium,1695,Distributors,Small,Coffee_Beans_Imported,12.830237,25.0,320.76,316.22,0.9858,compliant,4.54
INV3595783,2025-08-12,2025 Q3,2050,Importer,Medium,1695,Distributors,Small,Wine_Imported,46.870616,10.67,500.11,279.72,0.5593,partially_compliant,220.39
INV3597527,2025-08-12,2025 Q3,2029,Importer,Medium,1696,Distributors,Small,Coffee_Beans_Imported,106.726153,25.0,2668.15,266.82,0.1,non_compliant,2401.34
INV3597528,2025-08-12,2025 Q3,2038,Importer,Large,1696,Distributors,Small,Beer_Imported,30.117,3.0,90.35,89.56,0.9913,compliant,0.79
INV3597530,2025-08-12,2025 Q3,2022,Importer,Small,1696,Distributors,Small,Wine_Imported,268.912075,10.67,2869.29,0.0,0.0,non_compliant,2869.29
INV3599264,2025-08-12,2025 Q3,2029,Importer,Medium,1697,Distributors,Small,Coffee_Beans_Imported,54.577395,25.0,1364.43,136.44,0.1,non_compliant,1227.99
INV3599269,2025-08-12,2025 Q3,2050,Importer,Medium,1697,Distributors,Small,Beer_Imported,223.338881,3.0,670.02,374.75,0.5593,partially_compliant,295.27
INV3601010,2025-08-12,2025 Q3,2040,Importer,Large,1698,Distributors,Small,Wine_Imported,150.338312,10.67,1604.11,977.86,0.6096,partially_compliant,626.25
INV3603020,2025-08-12,2025 Q3,2069,Importer,Medium,1699,Distributors,Medium,Coffee_Beans_Imported,137.550457,25.0,3438.76,3114.16,0.9056,partially_compliant,324.6
INV3603024,2025-08-12,2025 Q3,2013,Importer,Small,1699,Distributors,Medium,Wine_Imported,238.503767,10.67,2544.84,0.0,0.0,non_compliant,2544.84
INV3603026,2025-08-12,2025 Q3,2028,Importer,Medium,1699,Distributors,Medium,Beer_Imported,24.414237,3.0,73.24,2.98,0.0407,non_compliant,70.26
INV3605049,2025-08-12,2025 Q3,2050,Importer,Medium,1700,Distributors,Small,Coffee_Beans_Imported,31.164972,25.0,779.12,435.77,0.5593,partially_compliant,343.35
INV3605054,2025-08-12,2025 Q3,2054,Importer,Medium,1700,Distributors,Small,Wine_Imported,281.759589,10.67,3006.37,2959.0,0.9842,compliant,47.37
INV3605055,2025-08-12,2025 Q3,2027,Importer,Small,1700,Distributors,Small,Beer_Imported,25.665093,3.0,77.0,76.36,0.9918,compliant,0.63
INV3606943,2025-08-12,2025 Q3,2067,Importer,Small,1701,Distributors,Small,Coffee_Beans_Imported,36.948016,25.0,923.7,912.08,0.9874,compliant,11.62
INV3606947,2025-08-12,2025 Q3,2028,Importer,Medium,1701,Distributors,Small,Wine_Imported,254.057453,10.67,2710.79,110.45,0.0407,non_compliant,2600.34
INV3608830,2025-08-12,2025 Q3,2038,Importer,Large,1702,Distributors,Small,Coffee_Beans_Imported,93.873552,25.0,2346.84,2326.38,0.9913,compliant,20.46
INV3608832,2025-08-12,2025 Q3,2023,Importer,Small,1702,Distributors,Small,Wine_Imported,192.603601,10.67,2055.08,1164.42,0.5666,partially_compliant,890.66
INV3608833,2025-08-12,2025 Q3,2056,Importer,Small,1702,Distributors,Small,Beer_Imported,184.493421,3.0,553.48,549.75,0.9933,compliant,3.73
INV3610579,2025-08-12,2025 Q3,2037,Importer,Large,1703,Distributors,Small,Coffee_Beans_Imported,12.066506,25.0,301.66,0.0,0.0,non_compliant,301.66
INV3610580,2025-08-12,2025 Q3,2023,Importer,Small,1703,Distributors,Small,Beer_Imported,174.314736,3.0,522.94,296.3,0.5666,partially_compliant,226.64
INV3612592,2025-08-12,2025 Q3,2055,Importer,Small,1704,Distributors,Large,Coffee_Beans_Imported,63.410286,25.0,1585.26,1585.26,1.0,compliant,0.0
INV3612595,2025-08-12,2025 Q3,2041,Importer,Large,1704,Distributors,Large,Wine_Imported,407.248642,10.67,4345.34,4279.2,0.9848,compliant,66.15
INV3612596,2025-08-12,2025 Q3,2058,Importer,Medium,1704,Distributors,Large,Beer_Imported,80.871751,3.0,242.62,239.6,0.9876,compliant,3.01
INV3614621,2025-08-12,2025 Q3,2038,Importer,Large,1705,Distributors,Medium,Coffee_Beans_Imported,123.642579,25.0,3091.06,3064.11,0.9913,compliant,26.95
INV3614624,2025-08-12,2025 Q3,2028,Importer,Medium,1705,Distributors,Medium,Wine_Imported,217.704597,10.67,2322.91,94.65,0.0407,non_compliant,2228.26
INV3614626,2025-08-12,2025 Q3,2057,Importer,Small,1705,Distributors,Medium,Beer_Imported,126.659266,3.0,379.98,4.18,0.011,non_compliant,375.8
INV3616649,2025-08-12,2025 Q3,2029,Importer,Medium,1706,Distributors,Medium,Coffee_Beans_Imported,9.652,25.0,241.3,24.13,0.1,non_compliant,217.17
INV3616655,2025-08-12,2025 Q3,2043,Importer,Small,1706,Distributors,Medium,Beer_Imported,12.319,3.0,36.96,29.79,0.8061,partially_compliant,7.17
INV3616656,2025-08-12,2025 Q3,2032,Importer,Small,1706,Distributors,Medium,Wine_Imported,21.109,10.67,225.23,97.79,0.4342,partially_compliant,127.44
INV3618680,2025-08-12,2025 Q3,2043,Importer,Small,1707,Distributors,Large,Coffee_Beans_Imported,76.713821,25.0,1917.85,1545.95,0.8061,partially_compliant,371.89
INV3618685,2025-08-12,2025 Q3,2042,Importer,Large,1707,Distributors,Large,Beer_Imported,88.933997,3.0,266.8,162.58,0.6094,partially_compliant,104.22
